brottstyp_id;namn;niva;grupp_id;grupp;sokvag
14106;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Identitetsbedrägeri (fr. o. m. 2019), Annan typ, Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
14027;Fakturabedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019)
14039;Med kontakt;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt
14046;Internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Internationell anknytning
14083;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Internationell anknytning, Mot äldre/funktionsnedsatt
14107;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Internationell anknytning, Ej mot äldre/funktionsnedsatt
14062;Ej internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Ej internationell anknytning
14084;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Ej internationell anknytning, Mot äldre/funktionsnedsatt
14108;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Med kontakt, Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
14045;Utan kontakt;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt
14047;Internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Internationell anknytning
14085;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Internationell anknytning, Mot äldre/funktionsnedsatt
14109;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Internationell anknytning, Ej mot äldre/funktionsnedsatt
14063;Ej internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Ej internationell anknytning
14086;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Ej internationell anknytning, Mot äldre/funktionsnedsatt
14110;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Fakturabedrägeri (fr. o. m. 2019), Utan kontakt, Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
14028;Kortbedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019)
14048;Med fysiskt kort;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort
14049;Internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Internationell anknytning
14087;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Internationell anknytning, Mot äldre/funktionsnedsatt
14111;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Internationell anknytning, Ej mot äldre/funktionsnedsatt
14064;Ej internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Ej internationell anknytning
14088;Mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Ej internationell anknytning, Mot äldre/funktionsnedsatt
14112;Ej mot äldre/funktionsnedsatt;5;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Med fysiskt kort, Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
14050;Utan fysiskt kort;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Utan fysiskt kort
14051;Internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Utan fysiskt kort, Internationell anknytning
14065;Ej internationell anknytning;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Kortbedrägeri (fr. o. m. 2019), Utan fysiskt kort, Ej internationell anknytning
14029;Annonsbedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019)
14052;Internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Internationell anknytning
14089;Mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Internationell anknytning, Mot äldre/funktionsnedsatt
14113;Ej mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Internationell anknytning, Ej mot äldre/funktionsnedsatt
14066;Ej internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Ej internationell anknytning
14090;Mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Ej internationell anknytning, Mot äldre/funktionsnedsatt
14114;Ej mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Annonsbedrägeri (fr. o. m. 2019), Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
14030;Försäkringsbedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Försäkringsbedrägeri (fr. o. m. 2019)
14031;Snyltningsbrott (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Snyltningsbrott (fr. o. m. 2019)
14716;Lönegarantibedrägeri;2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Lönegarantibedrägeri
14717;Bedrägeri mot EU:s finansiella intressen;2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Bedrägeri mot EU:s finansiella intressen
14032;Grovt fordringsbedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Grovt fordringsbedrägeri (fr. o. m. 2019)
14053;Internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Grovt fordringsbedrägeri (fr. o. m. 2019), Internationell anknytning
14067;Ej internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Grovt fordringsbedrägeri (fr. o. m. 2019), Ej internationell anknytning
14033;Övrigt bedrägeri (fr. o. m. 2019);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019)
14054;Internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Internationell anknytning
14091;Mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Internationell anknytning, Mot äldre/funktionsnedsatt
14115;Ej mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Internationell anknytning, Ej mot äldre/funktionsnedsatt
14068;Ej internationell anknytning;3;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Ej internationell anknytning
14092;Mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Ej internationell anknytning, Mot äldre/funktionsnedsatt
14116;Ej mot äldre/funktionsnedsatt;4;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (fr. o. m. 2019), Ej internationell anknytning, Ej mot äldre/funktionsnedsatt
11564;Automatmissbruk (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Automatmissbruk (t.o.m. 2018)
11565;Datorbedrägeri (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Datorbedrägeri (t.o.m. 2018)
11566;Med kontokort (inte automatmissbruk) (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Med kontokort (inte automatmissbruk) (t.o.m. 2018)
11567;Med hjälp av Internet (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Med hjälp av Internet (t.o.m. 2018)
11568;Investeringsbedrägeri (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Investeringsbedrägeri (t.o.m. 2018)
11569;Överskridet eget konto (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Överskridet eget konto (t.o.m. 2018)
11570;Mot försäkringsbolag (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot försäkringsbolag (t.o.m. 2018)
11571;Mot EU:s finansiella intressen (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot EU:s finansiella intressen (t.o.m. 2018)
11573;Avs. husrum, förtäring, transport m.m. (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Avs. husrum, förtäring, transport m.m. (t.o.m. 2018)
11574;Bedrägeri med hjälp av bluffaktura (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Bedrägeri med hjälp av bluffaktura (t.o.m. 2018)
13066;Mot Försäkringskassan (t.o.m. 2007-07);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Mot Försäkringskassan (t.o.m. 2007-07)
11576;Övrigt bedrägeri (t.o.m. 2018);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Bedrägeri inkl. grovt, bedrägligt beteende (1-3 §), Övrigt bedrägeri (t.o.m. 2018)
12987;Subventionsmissbruk, inkl. grovt (3 a §) (t.o.m. 2025);1;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Subventionsmissbruk, inkl. grovt (3 a §) (t.o.m. 2025)
14598;Olovlig befattning med betalningsverktyg (3c §);1;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Olovlig befattning med betalningsverktyg (3c §)
13059;Utpressning, ocker;1;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker
13060;Utpressning (4 §);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker, Utpressning (4 §)
13061;Ocker (5 §);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Utpressning, ocker, Ocker (5 §)
11577;Häleri, häleriförseelse (6, 7 §);1;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §)
13098;Penninghäleri, penninghäleriförseelse (t.o.m. 2014-06);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Penninghäleri, penninghäleriförseelse (t.o.m. 2014-06)
11579;Vanemässigt eller stor omfattning (6 §);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Vanemässigt eller stor omfattning (6 §)
14899;Utförselhäleri inkl. grovt (6 a §);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Utförselhäleri inkl. grovt (6 a §)
11580;Övrig häleri, häleriförseelse (7 §);2;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Häleri, häleriförseelse (6, 7 §), Övrig häleri, häleriförseelse (7 §)
11581;Övriga brott mot 9 kap. (3 a, 8-10 §);1;11096;9 kap. Bedrägeri och annan oredlighet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 9 kap. Bedrägeri och annan oredlighet, Övriga brott mot 9 kap. (3 a, 8-10 §)
11097;10 kap. Förskingring och annan trolöshet;0;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet
11097;10 kap. Förskingring och annan trolöshet;1;11087;8-12 kap. Brott mot förmögenhet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet
11582;Förskingring inkl. grov, undandräkt (1-3 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Förskingring inkl. grov, undandräkt (1-3 §)
11583;Olovligt förfogande (4 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Olovligt förfogande (4 §)
11584;Trolöshet mot huvudman (5 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Trolöshet mot huvudman (5 §)
13031;Tagande av muta inkl. grov (5 a, c §)(fr.o.m. 2012-07);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Tagande av muta inkl. grov (5 a, c §)(fr.o.m. 2012-07)
13032;Givande av muta inkl. grov (5 b, c §) (fr.o.m. 2012-07);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Givande av muta inkl. grov (5 b, c §) (fr.o.m. 2012-07)
13033;Handel med inflytande, vårdslös finansiering av mutbrott (5 d, e §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Handel med inflytande, vårdslös finansiering av mutbrott (5 d, e §)
11585;Olovligt brukande (7 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Olovligt brukande (7 §)
11586;Fyndförseelse (8 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Fyndförseelse (8 §)
11587;Behörighetsmissbruk (6 §);1;11097;10 kap. Förskingring och annan trolöshet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 10 kap. Förskingring och annan trolöshet, Behörighetsmissbruk (6 §)
11098;11 kap. Brott mot borgenärer m.m.;0;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m.
11098;11 kap. Brott mot borgenärer m.m.;1;11087;8-12 kap. Brott mot förmögenhet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m.
11588;Oredlighet mot borgenärer (1, 2 §);1;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Oredlighet mot borgenärer (1, 2 §)
11589;Försvårande av konkurs/exekutiv förrättning (2 §);1;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Försvårande av konkurs/exekutiv förrättning (2 §)
11590;Vårdslöshet mot borgenärer (3 §);1;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Vårdslöshet mot borgenärer (3 §)
11591;Otillbörligt gynnande av borgenär (4 §);1;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Otillbörligt gynnande av borgenär (4 §)
11592;Bokföringsbrott (5 §);1;11098;11 kap. Brott mot borgenärer m.m.;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 11 kap. Brott mot borgenärer m.m., Bokföringsbrott (5 §)
11099;12 kap. Skadegörelsebrott;0;11099;12 kap. Skadegörelsebrott;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott
11099;12 kap. Skadegörelsebrott;1;11087;8-12 kap. Brott mot förmögenhet;Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 12 kap. Skadegörelsebrott
